,puntuacion,total_premios,razzie,director,guion,musica,fotografia,reparto_1,reparto_2,reparto_3,reparto_4,reparto_5,duracion,year,accion,aventuras,belico,ciencia ficcion,cine negro,comedia,drama,fantastico,infantil,intriga,musical,romance,terror,thriller,western,pais
5303,6.4,7,0,2,0,3,0,4,7,3,0,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
5304,7.2,0,0,0,1,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5305,4.4,0,0,0,0,0,1,2,0,0,0,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5306,5.2,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
5308,6.6,0,0,0,0,1,0,1,0,0,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886
5309,3.9,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886
5310,4.3,0,0,0,0,0,0,1,1,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5311,7.3,3,0,2,6,17,3,1,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
5315,5.6,1,0,0,0,0,0,3,0,0,0,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5316,7.7,0,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
5317,4.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5318,6.3,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
5319,7.0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5320,7.6,6,0,2,3,6,5,10,1,2,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
5324,3.7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5325,6.1,1,0,6,8,15,0,14,0,0,1,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5326,5.2,0,0,0,0,0,0,0,0,4,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
5327,4.0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5328,4.4,0,0,1,0,0,1,2,5,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
5329,3.9,0,0,0,1,0,1,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5330,7.2,2,0,0,0,0,2,1,2,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
5331,6.7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
5332,6.2,2,0,0,0,0,0,5,4,2,0,14,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
5334,5.2,0,0,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
5336,6.8,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
5337,6.0,0,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5338,4.4,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
5339,3.8,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5340,7.5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5341,4.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5342,7.0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
5343,5.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5344,6.3,0,0,0,0,0,0,5,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
5345,5.0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37
5346,5.4,3,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5347,6.1,0,0,0,0,0,0,1,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
5348,6.6,0,0,0,1,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
5349,6.8,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
5350,7.1,0,0,0,2,0,0,0,0,0,0,7,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5351,4.9,0,0,0,0,0,0,0,0,8,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5352,7.2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150
5353,4.2,0,0,0,0,0,0,0,0,2,1,3,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
5354,7.4,0,0,1,1,2,0,1,2,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
5356,6.7,0,0,0,0,0,0,0,3,3,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
5357,5.5,0,0,0,0,0,0,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
5358,4.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
5359,4.8,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27
5360,7.7,0,0,2,0,0,1,0,2,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
5361,7.7,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31
5362,4.1,0,0,0,0,0,0,5,0,1,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5363,4.9,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
5364,5.2,0,0,0,0,0,3,1,4,5,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
5365,6.4,0,0,0,0,1,0,1,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,717
5366,6.1,0,0,0,0,0,0,0,1,3,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5367,4.0,0,0,0,0,0,0,0,10,1,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5368,4.2,0,0,1,1,1,0,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
5369,6.6,0,0,6,8,1,0,0,5,4,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5370,7.4,5,0,1,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174
5371,5.2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5372,7.5,0,0,0,0,0,0,10,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
5373,5.6,0,0,1,0,0,0,0,1,0,1,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
5374,4.6,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5375,7.3,11,0,2,1,1,1,10,2,0,4,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89
5376,5.1,0,0,0,0,0,1,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41
5377,7.3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
5378,8.1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
5379,6.1,2,0,0,0,1,7,3,3,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
5380,6.0,0,0,0,0,0,1,2,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
5381,7.7,1,0,0,0,1,0,1,2,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
5383,6.6,0,0,2,0,1,1,1,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5384,4.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5385,6.5,0,0,6,0,13,5,7,2,4,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5386,7.2,0,0,0,0,1,0,3,4,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
5387,6.0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
5388,6.2,1,0,1,1,0,1,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5390,6.2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
5391,5.0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5392,7.2,2,0,1,0,0,1,3,2,0,2,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
5393,7.0,0,0,0,0,2,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
5394,6.1,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
5395,5.2,0,0,1,0,0,1,10,0,1,0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
5396,6.4,0,0,2,2,0,0,7,6,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5400,5.2,0,0,0,0,0,0,1,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
5401,6.1,1,0,0,0,0,0,0,3,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5402,6.4,6,0,1,1,3,0,1,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
5403,7.0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
5404,6.5,0,0,2,0,0,0,5,8,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5405,5.6,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
5406,5.0,0,0,0,0,0,0,3,5,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5408,6.4,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150
5409,4.0,0,0,2,2,0,0,2,0,1,0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5410,6.5,0,0,5,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
5411,7.4,7,0,6,3,0,2,14,3,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5413,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5414,6.0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5415,6.3,0,0,0,0,0,0,3,0,2,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5416,6.7,0,0,0,3,6,2,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
5418,4.6,0,0,0,0,0,0,0,1,0,3,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5419,6.6,0,0,0,0,0,0,5,2,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5420,6.7,0,0,1,0,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5421,4.4,0,0,0,0,0,0,4,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717
5422,6.7,0,0,0,3,1,7,3,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
5423,7.5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
5424,3.9,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5425,6.1,1,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
5426,6.1,0,0,6,0,0,0,1,10,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5427,4.8,0,0,0,0,0,0,7,5,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5428,4.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5429,6.8,2,0,0,0,2,0,3,6,0,3,6,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,886
5431,7.0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
5432,6.3,1,0,0,0,0,0,1,1,1,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
5433,6.7,0,0,0,0,2,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
5434,4.4,0,0,0,0,0,0,4,3,1,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
5435,7.0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5436,4.0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
5437,5.2,0,0,10,0,13,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,717
5439,7.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5440,8.1,1,0,8,1,0,3,4,5,2,7,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
5441,5.6,0,0,0,0,0,0,0,0,5,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
5442,6.1,0,0,0,1,0,0,4,4,2,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5444,5.5,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174
5445,6.6,11,0,3,0,2,1,0,3,1,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1042
5446,3.8,0,0,0,0,1,0,0,0,1,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5447,6.5,1,0,3,2,4,7,3,3,0,2,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5449,6.9,0,0,1,0,1,0,5,9,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
5450,6.5,0,0,0,0,0,0,2,0,1,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75
5451,6.9,9,0,2,1,0,0,4,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
5452,5.2,0,0,0,0,0,0,4,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,717
5453,6.1,0,0,1,0,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
5454,7.4,2,0,3,0,0,0,1,0,1,2,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5455,7.2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
5456,6.5,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67
5457,4.2,0,0,0,0,0,0,0,5,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
5458,4.0,0,0,0,0,0,1,4,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,886
5459,6.4,0,0,1,0,0,0,1,3,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5460,5.4,4,0,0,0,0,1,2,8,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5461,6.1,3,0,0,2,0,5,5,1,10,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5462,7.5,0,0,1,0,0,0,3,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5463,7.1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5464,6.1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
5465,7.2,0,0,3,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
5466,6.6,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
5467,4.8,0,0,0,0,0,0,0,6,0,0,4,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5468,4.9,0,0,0,1,0,1,2,2,5,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5470,7.2,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102
5471,5.6,0,0,0,1,1,0,1,0,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
5472,6.9,1,0,3,0,4,2,0,2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
5473,6.4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
5474,5.4,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,886
5475,6.5,2,0,1,1,0,1,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
5476,6.5,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5477,7.0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25
5479,5.2,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
5480,5.0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
5481,7.6,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
5482,5.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174
5483,6.1,0,0,0,0,4,1,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5485,4.1,0,0,0,0,0,0,3,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
5486,6.4,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
5487,5.6,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5488,6.1,2,0,2,0,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,717
5489,7.8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5490,6.7,0,0,1,0,0,0,0,0,0,8,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
5491,6.1,1,0,0,0,6,5,2,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
5492,6.1,1,0,0,0,0,0,0,1,0,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1042
5493,6.8,0,0,0,0,0,0,2,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
5494,7.0,0,0,6,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
5495,6.7,0,0,2,0,0,0,4,0,2,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5496,7.1,0,0,3,0,4,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,717
5497,6.0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5498,5.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
5499,5.2,0,0,0,0,0,3,0,0,1,2,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5500,6.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,717
5501,6.6,1,0,3,0,1,2,4,5,3,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
5503,4.4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5504,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67
5505,6.9,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
5506,7.0,0,0,0,0,4,0,9,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5508,4.3,0,0,0,0,0,0,18,0,5,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5509,6.9,0,0,2,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
5510,7.7,9,0,2,2,3,0,0,3,0,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5522,4.6,0,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5523,6.4,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213
5524,7.2,4,0,2,0,1,0,0,0,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174
5525,4.4,0,0,0,0,0,0,1,0,0,4,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
5526,6.5,0,0,0,0,2,1,1,5,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5530,4.8,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5531,6.7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
5532,5.2,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5533,6.8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
5534,6.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5535,4.4,0,0,0,0,0,0,2,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
5536,6.4,0,0,0,1,1,0,1,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
5537,7.2,4,0,0,0,0,0,7,1,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5538,5.5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
5539,6.5,0,0,0,0,0,0,7,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
5540,7.0,8,0,2,6,0,3,6,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
5542,6.2,2,0,0,1,1,0,3,0,0,0,7,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
5543,5.0,0,0,0,0,0,0,1,0,2,1,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5544,5.2,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
5545,7.4,0,0,3,0,4,6,2,3,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
5546,5.2,0,0,0,0,0,0,0,2,2,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5547,6.6,0,0,0,0,1,1,2,0,0,1,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5548,6.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5549,6.4,1,0,0,1,0,0,1,2,5,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
5551,4.8,0,0,1,0,0,0,2,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,717
5553,7.3,1,0,0,0,4,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
5555,5.2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
5556,8.2,0,0,1,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
5557,7.3,0,0,2,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,886
5558,4.8,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
